  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
 270 235 -42.5 243.14 41.25 10.9 32.26 18.5 8.040E-08  96.08  10.6  61.43  17.8 1.085E-12  74.55  10.4  49.79  18.2
 270 240 -42.5 243.18 41.25 10.9 32.26 18.5 6.439E-08  96.08  10.6  61.43  17.8 8.338E-13  74.55  10.4  49.79  18.2
 270  80 -37.5 152.34  8.75 11.1 13.59 13.5 6.280E-02  17.23  25.7   5.37  11.4 2.175E-06  19.83  25.6   4.08  22.7
 270  85 -37.5 151.74  9.88 11.1 14.58 13.5 3.434E-02  16.22  26.3   9.59  11.9 1.194E-06  19.79  25.6   7.95  22.7
 270  90 -37.5 148.99 11.35 11.1 16.04 14.2 1.875E-02  14.64  27.1  13.83  12.4 6.643E-07  17.84  25.9  12.03  11.6
 270  95 -37.5 142.44 13.01 10.7 15.64 14.5 1.001E-02  13.43  29.3  22.40  13.2 3.709E-07  15.32  26.6  15.83  12.4
 270 100 -37.5 136.01 13.99 10.4 13.98 14.7 5.176E-03  14.99  30.5  26.54  13.4 2.008E-07  13.35  28.1  21.32  13.0
 270 105 -37.5 131.44 14.03 10.1 12.17 15.1 2.608E-03  18.23  31.4  30.45  13.6 1.047E-07  14.03  30.1  27.85  13.4
 270 110 -37.5 128.94 13.07 10.1 11.07 15.9 1.290E-03  27.58  32.3  36.81  14.0 5.279E-08  17.94  31.5  34.10  13.7
 270 115 -37.5 128.67 11.47 10.5 12.19 16.9 6.329E-04  32.84  32.5  39.35  14.1 2.595E-08  23.33  32.4  39.20  14.0
 270 120 -37.5 133.08 10.91 11.2 15.70 17.7 3.133E-04  40.91  32.7  40.29  14.5 1.244E-08  28.99  32.9  43.18  14.2
 270 125 -37.5 145.04 11.88 12.1 19.80 18.2 1.622E-04  43.22  32.9  38.36  14.8 5.950E-09  34.24  33.1  45.08  14.5
 270 130 -37.5 161.36 15.40 12.8 23.16 18.5 8.946E-05  45.13  33.1  35.89  15.0 2.967E-09  37.87  33.1  43.68  14.8
 270 135 -37.5 178.39 20.78 12.9 25.42 18.7 5.262E-05  47.49  33.4  33.86  15.4 1.580E-09  39.94  33.2  40.38  15.1
 270 140 -37.5 193.40 26.37 12.7 27.06 18.8 3.260E-05  50.89  33.8  32.79  15.8 9.008E-10  41.64  33.4  36.74  15.4
 270 145 -37.5 205.55 31.22 12.5 28.45 18.8 2.096E-05  55.80  10.1  33.06  16.1 5.416E-10  44.00  33.7  33.51  15.7
 270 150 -37.5 215.03 35.20 12.3 29.69 18.7 1.383E-05  61.72  10.4  34.58  16.5 3.386E-10  47.02  10.1  31.34  16.1
 270 155 -37.5 222.30 38.47 12.2 30.86 18.7 9.305E-06  68.52  10.6  37.38  16.8 2.178E-10  50.46  10.3  30.44  16.4
 270 160 -37.5 227.51 41.01 12.1 31.90 18.6 6.368E-06  68.52  10.6  37.38  16.8 1.437E-10  54.18  10.5  30.50  16.7
 270 165 -37.5 231.26 42.87 12.0 32.87 18.6 4.418E-06  75.61  10.8  41.15  17.1 9.659E-11  58.19  10.7  31.28  17.0
 270 170 -37.5 234.14 44.40 11.9 33.72 18.6 3.093E-06  82.77  10.9  45.67  17.3 6.568E-11  62.15  10.8  32.92  17.3
 270 175 -37.5 236.31 45.53 11.9 34.38 18.5 2.183E-06  89.50  11.0  50.52  17.5 4.509E-11  66.21  10.9  35.26  17.5
 270 180 -37.5 237.61 46.35 11.8 34.97 18.5 1.562E-06  89.50  11.0  50.52  17.5 3.139E-11  69.95  11.0  37.77  17.7
 270 185 -37.5 238.63 47.00 11.8 35.41 18.5 1.126E-06  95.82  11.1  55.59  17.7 2.199E-11  73.52  11.0  40.73  17.8
 270 190 -37.5 239.39 47.41 11.8 35.75 18.5 8.169E-07  95.82  11.1  55.59  17.7 1.550E-11  77.17  11.0  44.02  18.0
 270 195 -37.5 239.84 47.73 11.8 36.01 18.5 6.019E-07 100.88  11.2  60.30  17.8 1.106E-11  80.18  11.0  47.21  18.1
 270 200 -37.5 240.21 47.95 11.8 36.19 18.5 4.462E-07 105.03  11.2  64.76  17.9 7.931E-12  83.13  11.0  50.75  18.2
 270 205 -37.5 240.45 47.95 11.8 36.19 18.5 3.345E-07 105.03  11.2  64.76  17.9 5.740E-12  83.13  11.0  50.75  18.2
 270 210 -37.5 240.63 47.95 11.8 36.19 18.5 2.537E-07 105.03  11.2  64.76  17.9 4.192E-12  83.13  11.0  50.75  18.2
 270 215 -37.5 240.76 47.95 11.8 36.19 18.5 1.939E-07 105.03  11.2  64.76  17.9 3.082E-12  83.13  11.0  50.75  18.2
 270 220 -37.5 240.84 47.95 11.8 36.19 18.5 1.504E-07 105.03  11.2  64.76  17.9 2.296E-12  83.13  11.0  50.75  18.2
 270 225 -37.5 240.91 47.95 11.8 36.19 18.5 1.174E-07 105.03  11.2  64.76  17.9 1.719E-12  83.13  11.0  50.75  18.2
 270 230 -37.5 240.95 47.95 11.8 36.19 18.5 9.299E-08 105.03  11.2  64.76  17.9 1.306E-12  83.13  11.0  50.75  18.2
 270 235 -37.5 240.99 47.95 11.8 36.19 18.5 7.413E-08 105.03  11.2  64.76  17.9 9.985E-13  83.13  11.0  50.75  18.2
 270 240 -37.5 241.01 47.95 11.8 36.19 18.5 5.973E-08 105.03  11.2  64.76  17.9 7.723E-13  83.13  11.0  50.75  18.2
 270  80 -32.5 153.31 10.89 12.5 10.53 14.0 5.914E-02  15.55  26.4   5.48  12.5 2.031E-06  20.21  26.4   3.16  11.9
 270  85 -32.5 152.60 12.18 12.5 11.29 14.0 3.251E-02  13.43  27.2   8.94  12.6 1.121E-06  18.05  26.4   6.91  11.9
 270  90 -32.5 148.93 11.90 12.1 13.40 14.4 1.779E-02   9.61  29.5  16.28  13.3 6.291E-07  13.54  26.8   9.94  12.3
 270  95 -32.5 141.63 12.06 11.3 13.93 14.7 9.463E-03  10.23  31.1  20.31  13.6 3.518E-07   9.69  27.9  13.62  13.0
 270 100 -32.5 134.88 12.22 10.6 13.22 14.9 4.871E-03  12.76  32.2  24.47  13.8 1.902E-07   8.77  30.5  19.00  13.5
 270 105 -32.5 130.11 11.89 10.0 11.90 15.2 2.441E-03  16.43  32.9  28.52  14.0 9.879E-08  12.09  32.4  25.52  13.8
 270 110 -32.5 127.59 11.01 33.5 10.11 15.7 1.199E-03  25.40  33.2  36.05  14.3 4.944E-08  17.41  33.2  32.30  14.1
 270 115 -32.5 127.22  9.91 33.3  9.08 16.8 5.838E-04  30.09  33.2  39.06  14.4 2.413E-08  22.66  33.5  38.34  14.3
 270 120 -32.5 132.24  9.95 33.3 10.73 18.0 2.872E-04  37.97  33.2  40.82  14.7 1.145E-08  27.40  33.5  43.41  14.5
 270 125 -32.5 144.40 11.54 10.5 15.03 18.7 1.479E-04  40.84  33.2  38.70  14.8 5.433E-09  31.90  33.2  45.28  14.6
 270 130 -32.5 161.12 16.45 12.0 19.65 18.9 8.134E-05  43.51  33.3  35.42  15.0 2.686E-09  36.19  32.9  43.10  14.8
 270 135 -32.5 178.54 23.79 12.6 23.17 18.9 4.782E-05  46.58  33.6  32.11  15.3 1.426E-09  39.38  33.0  38.65  15.0
 270 140 -32.5 193.69 30.83 12.7 25.80 18.8 2.966E-05  50.61  33.9  29.62  15.6 8.140E-10  41.96  33.4  33.77  15.3
 270 145 -32.5 205.69 36.47 12.7 27.99 18.8 1.911E-05  55.82  10.3  28.48  15.9 4.914E-10  45.15  33.9  29.55  15.6
 270 150 -32.5 214.86 40.73 12.6 29.92 18.7 1.264E-05  62.37  10.6  29.12  16.4 3.085E-10  49.25  10.3  26.53  15.9
 270 155 -32.5 221.81 44.08 12.5 31.58 18.6 8.512E-06  69.80  10.9  31.50  16.8 1.992E-10  53.73  10.6  24.95  16.2
 270 160 -32.5 227.03 46.72 12.5 32.97 18.6 5.815E-06  77.58  11.1  35.31  17.1 1.313E-10  58.44  10.8  24.77  16.5
 270 165 -32.5 230.55 48.58 12.4 34.22 18.6 4.037E-06  77.58  11.1  35.31  17.1 8.839E-11  63.26  11.0  25.35  16.9
 270 170 -32.5 233.13 50.05 12.4 35.23 18.5 2.832E-06  85.51  11.2  40.17  17.3 6.025E-11  67.93  11.1  26.82  17.1
 270 175 -32.5 235.09 51.22 12.3 36.01 18.5 2.003E-06  93.28  11.4  45.70  17.5 4.144E-11  72.50  11.2  29.05  17.4
 270 180 -32.5 236.39 52.01 12.3 36.66 18.5 1.431E-06  93.28  11.4  45.70  17.5 2.880E-11  76.97  11.3  31.56  17.5
 270 185 -32.5 237.26 52.63 12.3 37.15 18.5 1.034E-06 100.26  11.5  51.37  17.7 2.021E-11  80.94  11.4  34.39  17.7
 270 190 -32.5 237.94 53.05 12.3 37.51 18.5 7.522E-07 106.44  11.6  57.04  17.8 1.427E-11  84.88  11.4  37.58  17.8
 270 195 -32.5 238.37 53.35 12.3 37.80 18.5 5.537E-07 106.44  11.6  57.04  17.8 1.017E-11  88.34  11.5  40.76  17.9
 270 200 -32.5 238.68 53.56 12.3 38.00 18.5 4.119E-07 111.15  11.7  62.22  17.9 7.310E-12  91.35  11.5  44.17  18.0
 270 205 -32.5 238.92 53.56 12.3 38.00 18.5 3.086E-07 111.15  11.7  62.22  17.9 5.284E-12  91.35  11.5  44.17  18.0
 270 210 -32.5 239.06 53.56 12.3 38.00 18.5 2.352E-07 111.15  11.7  62.22  17.9 3.872E-12  91.35  11.5  44.17  18.0
 270 215 -32.5 239.19 53.56 12.3 38.00 18.5 1.797E-07 111.15  11.7  62.22  17.9 2.844E-12  91.35  11.5  44.17  18.0
 270 220 -32.5 239.26 53.56 12.3 38.00 18.5 1.401E-07 111.15  11.7  62.22  17.9 2.127E-12  91.35  11.5  44.17  18.0
 270 225 -32.5 239.32 53.56 12.3 38.00 18.5 1.093E-07 111.15  11.7  62.22  17.9 1.591E-12  91.35  11.5  44.17  18.0
 270 230 -32.5 239.36 53.56 12.3 38.00 18.5 8.708E-08 111.15  11.7  62.22  17.9 1.215E-12  91.35  11.5  44.17  18.0
 270 235 -32.5 239.39 53.56 12.3 38.00 18.5 6.939E-08 111.15  11.7  62.22  17.9 9.281E-13  91.35  11.5  44.17  18.0
 270 240 -32.5 239.41 53.56 12.3 38.00 18.5 5.624E-08 111.15  11.7  62.22  17.9 7.221E-13  91.35  11.5  44.17  18.0
 270  80 -27.5 154.73 12.94 13.5  6.62 14.3 5.637E-02  14.47  26.9   5.16  13.1 1.917E-06  20.41  27.0   4.47  12.8
 270  85 -27.5 153.12 13.81 13.5  7.29 14.3 3.116E-02  11.43  27.8   7.30  13.2 1.071E-06  16.48  27.0   5.99  12.8
 270  90 -27.5 147.99 12.35 13.1  9.56 14.6 1.701E-02   6.84  31.2  12.19  13.6 6.044E-07  10.57  27.6   7.29  12.9
 270  95 -27.5 140.23 11.28 12.3 11.07 14.8 9.006E-03   8.15  33.1  15.41  13.9 3.376E-07   6.09  29.4   9.65  13.4
 270 100 -27.5 133.14 10.64 11.4 11.55 14.8 4.606E-03  11.19  10.1  19.02  14.1 1.817E-07   6.65  33.0  13.86  13.8
 270 105 -27.5 128.34  9.82 10.4 11.10 15.0 2.285E-03  18.64  10.6  26.95  14.3 9.358E-08  11.62  10.5  19.78  14.1
 270 110 -27.5 125.81  8.90 33.5  9.20 15.4 1.111E-03  22.42  10.5  30.88  14.4 4.640E-08  17.16  10.8  26.78  14.3
 270 115 -27.5 125.54  8.62 32.6  6.65 16.3 5.355E-04  29.58  10.1  36.76  14.6 2.241E-08  21.74  10.8  33.68  14.4
 270 120 -27.5 131.57 10.11 32.3  6.75 18.3 2.621E-04  32.46  34.0  37.15  14.7 1.050E-08  25.14  10.6  39.94  14.6
 270 125 -27.5 144.33 12.67 33.4 11.41 19.2 1.345E-04  35.11  33.8  35.20  14.8 4.940E-09  28.15  33.9  42.29  14.7
 270 130 -27.5 161.47 17.68 11.1 16.24 19.3 7.391E-05  38.29  33.8  31.87  14.9 2.430E-09  32.41  33.4  39.98  14.8
 270 135 -27.5 178.88 25.32 12.1 20.06 19.1 4.356E-05  47.33  10.2  24.79  15.2 1.292E-09  36.35  33.5  34.78  14.9
 270 140 -27.5 193.84 32.87 12.4 23.06 18.9 2.703E-05  47.33  10.2  24.79  15.2 7.381E-10  40.12  33.8  29.22  15.0
 270 145 -27.5 205.41 39.04 12.5 25.66 18.8 1.743E-05  53.59  10.5  22.56  15.6 4.470E-10  44.47  10.3  24.54  15.2
 270 150 -27.5 214.13 43.71 12.5 28.07 18.7 1.154E-05  60.82  10.8  21.92  16.0 2.813E-10  49.72  10.6  21.14  15.4
 270 155 -27.5 220.69 47.34 12.5 30.05 18.6 7.776E-06  69.07  11.1  23.36  16.5 1.820E-10  55.29  10.9  18.96  15.7
 270 160 -27.5 225.62 50.20 12.5 31.64 18.5 5.313E-06  77.66  11.3  26.68  17.0 1.201E-10  60.92  11.1  18.17  16.1
 270 165 -27.5 229.24 52.24 12.5 33.08 18.5 3.675E-06  77.66  11.3  26.68  17.0 8.053E-11  66.79  11.3  18.42  16.5
 270 170 -27.5 231.56 53.78 12.5 34.21 18.5 2.580E-06  86.26  11.4  31.40  17.3 5.494E-11  72.22  11.4  19.39  16.8
 270 175 -27.5 233.33 55.02 12.4 35.03 18.5 1.826E-06  94.82  11.6  37.06  17.5 3.781E-11  77.40  11.5  21.19  17.0
 270 180 -27.5 234.63 55.85 12.4 35.73 18.4 1.302E-06 102.55  11.7  43.04  17.7 2.622E-11  82.64  11.5  23.37  17.2
 270 185 -27.5 235.41 56.48 12.4 36.24 18.4 9.417E-07 102.55  11.7  43.04  17.7 1.840E-11  87.22  11.6  25.83  17.4
 270 190 -27.5 236.02 56.93 12.4 36.63 18.4 6.867E-07 109.32  11.8  49.05  17.8 1.300E-11  91.52  11.6  28.63  17.5
 270 195 -27.5 236.46 57.22 12.4 36.93 18.4 5.045E-07 109.32  11.8  49.05  17.8 9.242E-12  95.74  11.7  31.59  17.6
 270 200 -27.5 236.73 57.45 12.4 37.15 18.4 3.768E-07 114.67  11.9  54.73  17.9 6.655E-12  98.99  11.7  34.65  17.7
 270 205 -27.5 236.95 57.59 12.4 37.32 18.4 2.828E-07 118.53  11.9  59.91  18.0 4.813E-12 102.32  11.7  37.84  17.7
 270 210 -27.5 237.09 57.70 12.4 37.44 18.4 2.157E-07 118.53  11.9  59.91  18.0 3.526E-12 104.68  11.7  41.01  17.8
 270 215 -27.5 237.20 57.70 12.4 37.44 18.4 1.657E-07 118.53  11.9  59.91  18.0 2.600E-12 104.68  11.7  41.01  17.8
 270 220 -27.5 237.27 57.70 12.4 37.44 18.4 1.291E-07 118.53  11.9  59.91  18.0 1.941E-12 104.68  11.7  41.01  17.8
 270 225 -27.5 237.33 57.70 12.4 37.44 18.4 1.013E-07 118.53  11.9  59.91  18.0 1.459E-12 104.68  11.7  41.01  17.8
 270 230 -27.5 237.37 57.70 12.4 37.44 18.4 8.064E-08 118.53  11.9  59.91  18.0 1.113E-12 104.68  11.7  41.01  17.8
 270 235 -27.5 237.40 57.70 12.4 37.44 18.4 6.439E-08 118.53  11.9  59.91  18.0 8.515E-13 104.68  11.7  41.01  17.8
 270 240 -27.5 237.42 57.70 12.4 37.44 18.4 5.235E-08 118.53  11.9  59.91  18.0 6.647E-13 104.68  11.7  41.01  17.8
 270  80 -22.5 155.37 13.91 14.0  3.42 14.8 5.409E-02  14.35  27.3   4.99  13.6 1.832E-06  20.53  27.4   5.99  13.6
 270  85 -22.5 152.53 14.36 14.0  3.89 14.8 2.994E-02  10.63  28.2   5.98  13.7 1.033E-06  15.73  27.4   5.89  13.6
 270  90 -22.5 146.31 12.53 13.9  5.93 14.7 1.624E-02   5.56  32.3   8.56  14.0 5.831E-07   9.46  28.2   5.51  13.7
 270  95 -22.5 138.43 10.97 13.2  8.10 14.6 8.533E-03   7.21  10.5  10.79  14.1 3.237E-07   4.70  30.3   6.32  13.9
 270 100 -22.5 131.16  9.92 12.3  9.52 14.6 4.324E-03  10.46  11.5  13.71  14.2 1.732E-07   5.92  10.7   9.13  14.1
 270 105 -22.5 126.42  8.69 11.2 10.10 14.7 2.121E-03  17.50  11.8  20.74  14.4 8.817E-08  11.54  11.9  14.02  14.3
 270 110 -22.5 123.95  7.58 33.9  8.89 14.9 1.021E-03  20.70  11.6  24.65  14.4 4.328E-08  17.22  12.0  20.71  14.4
 270 115 -22.5 124.33  7.83 32.5  5.86 15.5 4.875E-04  26.25  11.2  31.41  14.5 2.062E-08  21.72  11.9  28.12  14.4
 270 120 -22.5 131.00 10.64 32.0  3.90 18.1 2.371E-04  28.27  10.9  32.56  14.6 9.549E-09  24.36  11.6  35.29  14.5
 270 125 -22.5 144.57 14.15 33.0  8.96 19.5 1.213E-04  30.41  10.7  31.58  14.6 4.449E-09  25.95  10.8  38.50  14.6
 270 130 -22.5 162.23 19.24 10.5 13.73 19.5 6.724E-05  37.92  10.5  25.66  14.7 2.202E-09  29.09  10.2  36.53  14.6
 270 135 -22.5 179.16 26.47 11.5 17.27 19.2 3.980E-05  43.85  10.6  22.40  14.8 1.177E-09  33.17  10.1  31.76  14.6
 270 140 -22.5 193.47 33.86 11.9 20.08 19.0 2.470E-05  50.92  10.7  19.58  15.0 6.738E-10  37.83  10.3  26.58  14.7
 270 145 -22.5 204.78 40.22 12.1 22.53 18.8 1.587E-05  59.02  10.9  17.77  15.4 4.063E-10  43.35  10.6  22.28  14.8
 270 150 -22.5 212.99 45.17 12.2 24.90 18.6 1.049E-05  59.02  10.9  17.77  15.4 2.558E-10  49.53  10.9  19.07  14.9
 270 155 -22.5 218.96 49.02 12.2 26.91 18.5 7.062E-06  68.08  11.1  17.64  15.9 1.656E-10  55.91  11.2  16.66  15.1
 270 160 -22.5 223.45 52.04 12.2 28.46 18.5 4.821E-06  77.22  11.3  19.40  16.5 1.093E-10  62.37  11.3  15.17  15.4
 270 165 -22.5 226.79 54.26 12.2 29.84 18.4 3.330E-06  86.67  11.4  23.02  16.9 7.317E-11  68.97  11.4  14.81  15.7
 270 170 -22.5 229.10 55.89 12.2 30.95 18.4 2.326E-06  86.67  11.4  23.02  16.9 4.967E-11  75.39  11.5  15.07  16.0
 270 175 -22.5 230.62 57.18 12.2 31.74 18.4 1.645E-06  95.83  11.5  27.86  17.3 3.414E-11  81.30  11.6  15.94  16.3
 270 180 -22.5 231.77 58.08 12.2 32.41 18.3 1.173E-06 103.96  11.6  33.25  17.5 2.364E-11  87.16  11.6  17.36  16.5
 270 185 -22.5 232.58 58.72 12.2 32.90 18.3 8.444E-07 103.96  11.6  33.25  17.5 1.650E-11  92.79  11.6  19.09  16.7
 270 190 -22.5 233.09 59.20 12.2 33.26 18.3 6.163E-07 111.48  11.7  38.97  17.6 1.165E-11  97.66  11.7  21.16  16.9
 270 195 -22.5 233.50 59.51 12.2 33.56 18.3 4.529E-07 117.21  11.8  44.42  17.8 8.268E-12 102.52  11.7  23.42  17.0
 270 200 -22.5 233.76 59.74 12.2 33.77 18.3 3.374E-07 117.21  11.8  44.42  17.8 5.931E-12 106.63  11.7  25.91  17.1
 270 205 -22.5 233.95 59.89 12.2 33.94 18.3 2.542E-07 121.35  11.8  49.47  17.8 4.294E-12 110.24  11.7  28.47  17.2
 270 210 -22.5 234.09 60.00 12.2 34.07 18.3 1.932E-07 121.35  11.8  49.47  17.8 3.131E-12 113.59  11.7  31.23  17.3
 270 215 -22.5 234.19 60.08 12.2 34.17 18.3 1.492E-07 123.92  11.9  54.01  17.9 2.316E-12 115.80  11.7  33.95  17.3
 270 220 -22.5 234.26 60.08 12.2 34.17 18.3 1.158E-07 123.92  11.9  54.01  17.9 1.721E-12 115.80  11.7  33.95  17.3
 270 225 -22.5 234.31 60.08 12.2 34.17 18.3 9.148E-08 123.92  11.9  54.01  17.9 1.301E-12 115.80  11.7  33.95  17.3
 270 230 -22.5 234.35 60.08 12.2 34.17 18.3 7.262E-08 123.92  11.9  54.01  17.9 9.883E-13 115.80  11.7  33.95  17.3
 270 235 -22.5 234.38 60.08 12.2 34.17 18.3 5.840E-08 123.92  11.9  54.01  17.9 7.618E-13 115.80  11.7  33.95  17.3
 270 240 -22.5 234.40 60.08 12.2 34.17 18.3 4.735E-08 123.92  11.9  54.01  17.9 5.928E-13 115.80  11.7  33.95  17.3
 270  80 -17.5 154.60 13.79 14.3  2.52 15.7 5.266E-02  14.00  27.6   5.10  13.8 1.793E-06  19.61  27.6   6.90  14.1
 270  85 -17.5 150.64 14.02 14.3  2.30 15.7 2.900E-02   6.66  30.0   6.00  14.3 1.013E-06  14.82  27.6   6.22  14.1
 270  90 -17.5 144.04 12.44 14.4  3.55 14.5 1.557E-02   5.24  32.9   6.75  14.4 5.679E-07   9.00  28.6   5.08  14.4
 270  95 -17.5 136.53 10.91 13.9  5.90 14.2 8.108E-03   7.06  11.3   8.19  14.4 3.118E-07   4.38  31.0   4.90  14.6
 270 100 -17.5 129.36  9.91 13.1  7.79 14.3 4.075E-03  10.35  12.3  10.36  14.4 1.654E-07   5.79  11.6   6.49  14.5
 270 105 -17.5 124.72  8.51 12.0  9.14 14.3 1.979E-03  17.57  12.6  16.24  14.3 8.333E-08  11.69  12.8  10.20  14.4
 270 110 -17.5 122.32  7.12 10.6  8.97 14.5 9.426E-04  20.79  12.5  19.90  14.3 4.052E-08  17.75  12.8  16.08  14.4
 270 115 -17.5 123.29  7.65 32.6  6.47 14.8 4.468E-04  25.58  12.1  27.03  14.4 1.908E-08  22.83  12.7  23.59  14.4
 270 120 -17.5 130.47 11.39 31.9  2.59 17.0 2.159E-04  27.03  11.8  29.14  14.4 8.745E-09  25.50  12.4  31.43  14.4
 270 125 -17.5 144.99 15.65 32.7  6.79 19.4 1.109E-04  31.18  11.2  28.12  14.4 4.064E-09  26.07  11.7  35.36  14.4
 270 130 -17.5 162.62 20.89 33.9 11.45 19.4 6.163E-05  35.46  10.9  25.77  14.3 2.014E-09  27.94  10.9  34.45  14.4
 270 135 -17.5 179.04 27.76 10.8 14.62 19.2 3.651E-05  41.66  10.9  23.18  14.4 1.080E-09  31.61  10.6  30.99  14.4
 270 140 -17.5 192.57 34.90 11.3 17.01 18.9 2.266E-05  49.21  10.9  20.53  14.5 6.199E-10  36.53  10.7  26.94  14.4
 270 145 -17.5 203.04 41.21 11.5 18.99 18.7 1.454E-05  58.08  10.9  18.27  14.7 3.744E-10  42.46  10.8  23.28  14.5
 270 150 -17.5 210.91 46.24 11.7 20.89 18.6 9.548E-06  67.54  11.0  16.74  15.2 2.345E-10  49.35  11.0  20.69  14.5
 270 155 -17.5 216.39 50.19 11.7 22.59 18.4 6.404E-06  67.54  11.0  16.74  15.2 1.514E-10  56.35  11.2  18.65  14.6
 270 160 -17.5 220.31 53.23 11.8 23.91 18.4 4.359E-06  77.52  11.1  16.58  15.7 9.973E-11  63.42  11.3  16.99  14.8
 270 165 -17.5 223.23 55.53 11.8 25.00 18.3 3.000E-06  87.47  11.2  18.02  16.2 6.658E-11  70.58  11.4  16.15  15.0
 270 170 -17.5 225.36 57.24 11.8 25.95 18.3 2.085E-06  97.07  11.3  20.89  16.6 4.494E-11  77.80  11.4  15.89  15.2
 270 175 -17.5 226.72 58.52 11.8 26.61 18.2 1.468E-06  97.07  11.3  20.89  16.6 3.071E-11  84.61  11.5  15.82  15.4
 270 180 -17.5 227.67 59.45 11.8 27.15 18.2 1.045E-06 106.00  11.3  24.75  17.0 2.119E-11  91.14  11.5  16.31  15.6
 270 185 -17.5 228.39 60.10 11.8 27.57 18.2 7.494E-07 113.69  11.4  29.08  17.2 1.472E-11  97.60  11.5  17.02  15.7
 270 190 -17.5 228.85 60.58 11.8 27.86 18.2 5.446E-07 113.69  11.4  29.08  17.2 1.033E-11 103.48  11.5  17.99  15.9
 270 195 -17.5 229.17 60.90 11.8 28.11 18.2 4.005E-07 120.05  11.4  33.54  17.4 7.318E-12 108.88  11.5  19.20  16.0
 270 200 -17.5 229.43 61.13 11.8 28.29 18.2 2.965E-07 124.38  11.5  37.72  17.5 5.210E-12 114.25  11.5  20.54  16.2
 270 205 -17.5 229.58 61.29 11.8 28.43 18.2 2.239E-07 124.38  11.5  37.72  17.5 3.771E-12 118.17  11.5  22.07  16.3
 270 210 -17.5 229.71 61.40 11.8 28.54 18.2 1.700E-07 127.14  11.5  41.56  17.6 2.742E-12 122.30  11.5  23.64  16.4
 270 215 -17.5 229.78 61.40 11.8 28.54 18.2 1.312E-07 127.14  11.5  41.56  17.6 2.024E-12 122.30  11.5  23.64  16.4
 270 220 -17.5 229.85 61.40 11.8 28.54 18.2 1.019E-07 127.14  11.5  41.56  17.6 1.504E-12 122.30  11.5  23.64  16.4
 270 225 -17.5 229.89 61.40 11.8 28.54 18.2 8.048E-08 127.14  11.5  41.56  17.6 1.135E-12 122.30  11.5  23.64  16.4
 270 230 -17.5 229.93 61.40 11.8 28.54 18.2 6.380E-08 127.14  11.5  41.56  17.6 8.604E-13 122.30  11.5  23.64  16.4
 270 235 -17.5 229.95 61.40 11.8 28.54 18.2 5.149E-08 127.14  11.5  41.56  17.6 6.658E-13 122.30  11.5  23.64  16.4
 270 240 -17.5 229.97 61.40 11.8 28.54 18.2 4.155E-08 127.14  11.5  41.56  17.6 5.151E-13 122.30  11.5  23.64  16.4
 270  80 -12.5 152.91 13.04 14.5  3.82 16.4 5.134E-02  12.94  27.9   5.15  13.8 1.767E-06  17.74  27.9   6.81  14.2
 270  85 -12.5 147.89 13.48 14.5  2.58 16.4 2.799E-02   6.51  30.6   6.12  14.7 9.956E-07  13.62  27.9   6.40  14.2
 270  90 -12.5 141.33 12.39 14.6  2.44 14.4 1.484E-02   5.85  33.6   6.76  14.8 5.520E-07   8.61  29.2   5.65  14.9
 270  95 -12.5 134.55 10.94 14.4  4.63 13.7 7.648E-03   8.07  11.7   7.72  14.8 2.986E-07   4.84  32.2   5.44  15.1
 270 100 -12.5 127.96 10.05 13.7  6.46 13.8 3.812E-03  15.06  13.0  11.19  14.4 1.564E-07   6.97  12.2   6.19  14.9
 270 105 -12.5 123.42  8.69 12.7  8.07 14.0 1.836E-03  18.72  13.1  13.67  14.3 7.812E-08  13.06  13.2   8.67  14.6
 270 110 -12.5 121.15  6.94 11.2  8.71 14.2 8.681E-04  24.94  12.9  20.26  14.2 3.767E-08  19.61  13.3  13.47  14.4
 270 115 -12.5 122.68  7.45 32.7  7.03 14.5 4.089E-04  26.88  12.7  23.69  14.2 1.756E-08  25.40  13.2  20.66  14.3
 270 120 -12.5 130.33 11.99 31.7  2.73 15.6 1.970E-04  28.67  12.1  27.64  14.2 7.995E-09  28.31  13.0  28.65  14.3
 270 125 -12.5 145.56 17.10 32.3  4.61 19.2 1.019E-04  30.54  11.7  27.52  14.2 3.721E-09  28.10  12.4  32.98  14.3
 270 130 -12.5 162.87 22.69 33.4  8.90 19.3 5.672E-05  34.36  11.3  26.36  14.1 1.849E-09  28.54  11.6  32.86  14.3
 270 135 -12.5 178.63 29.50 10.2 11.68 19.1 3.360E-05  40.40  11.0  24.66  14.1 9.957E-10  31.39  11.1  30.60  14.3
 270 140 -12.5 191.30 36.50 10.7 13.62 18.8 2.083E-05  48.18  10.9  22.68  14.2 5.733E-10  36.22  10.9  27.78  14.3
 270 145 -12.5 200.92 42.67 10.9 15.12 18.6 1.334E-05  57.39  10.9  20.69  14.3 3.467E-10  42.36  10.9  25.01  14.3
 270 150 -12.5 208.03 47.68 11.1 16.46 18.4 8.730E-06  67.43  10.9  18.89  14.6 2.170E-10  49.44  11.0  22.99  14.4
